canonical_team_id,canonical_team_name,provider_team_id,canonical_venue_id,canonical_venue_name,provider_venue_id,club_venue_id,relationship_type,relationship_status,competition,country,editorial_subject,display_name,supporting_line,maps_destination,classification,audience,pre_match_status,business_status,pre_match_confidence,display_order,btm_evidence_url,btm_evidence_classification,ticket_url,ticket_description,ticket_evidence_url,ticket_section,ticket_topic,ticket_source_type,ticket_status,ticket_confidence,entry_description,entry_evidence_url,entry_section,entry_topic,entry_source_type,publication_status,intentional_null,exception_review_note
4665,Racing Santander,4665,23278,El Sardinero,3516,,,,La Liga,Spain,Racing Santander,El Sardinero Fan Zone,"On selected matchdays, Racing runs a fan zone outside the Palacio de los Deportes beside El Sardinero. It is a pre-match gathering area rather than a permanent venue.","Palacio de Deportes de Santander, Avenida del Deporte, Santander, Spain",CLUB_MATCHDAY_VENUE,HOME,CURRENT,NOT_APPLICABLE,HIGH,1,https://www.realracingclub.es/noticias/exito-de-organizacion-y-publico-de-la-fan-zone-racinguista,OFFICIAL,https://entradas.realracingclub.es/,Buy tickets through Racing Santander's official ticket route.,https://entradas.realracingclub.es/,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,False,
728,Rayo Vallecano,728,23276,Estadio de Vallecas,1488,,,,La Liga,Spain,Rayo Vallecano,,,,,,,,,,,,https://entradas.rayovallecano.es/,Buy tickets through Rayo Vallecano's official ticket route.,https://entradas.rayovallecano.es/,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,True,Rayo CURRENT/HOME is Vallecas; retain the single Butarque fixture as a fixture-level exception.
544,RC Deportivo,544,23272,Abanca-Riazor,1471,,,,La Liga,Spain,RC Deportivo,Riazor pre-match area,The Riazor esplanade and the streets immediately around the stadium are a natural pre-match meeting area for Dépor supporters; the club also stages fan-zone activity on the esplanade for selected bigger matchdays.,"Explanada de Riazor, Avenida de Buenos Aires, A Coruña, Spain",SUPPORTER_AREA,HOME,CURRENT,NOT_APPLICABLE,HIGH,1,https://www.rcdeportivo.es/es/noticias/la-fan-zone-de-la-explanada-de-riazor-volvera-a-ser-el-punto-de-encuentro-del-deportivismo,OFFICIAL,https://www.rcdeportivo.es/entradas/entradas-online/,Buy tickets through RC Deportivo's official ticket route.,https://www.rcdeportivo.es/entradas/entradas-online/,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,False,
540,RCD Espanyol,540,23268,Stage Front Stadium,20421,,,,La Liga,Spain,RCD Espanyol,RCDE Fan Zone,"The RCDE Fan Zone is the club's recurring pre-match meeting point at the stadium, with food, music and supporter activities before home games.","RCDE Stadium, Avinguda del Baix Llobregat 100, Cornellà de Llobregat, Spain",CLUB_MATCHDAY_VENUE,HOME,CURRENT,NOT_APPLICABLE,HIGH,1,https://www.rcdespanyol.com/en/new/fan-zone-returns-for-202627/20600,OFFICIAL,https://www.rcdespanyol.com/es/entradas,Buy tickets through RCD Espanyol's official ticket route.,https://www.rcdespanyol.com/es/entradas,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,False,
543,Real Betis,543,23271,Estadio La Cartuja,22785,,,,La Liga,Spain,Real Betis,,,,,,,,,,,,https://www.realbetisbalompie.es/entradas/,Buy tickets through Real Betis's official ticket route.,https://www.realbetisbalompie.es/entradas/,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,True,La Cartuja is the approved current Betis home while Benito Villamarín is redeveloped.
541,Real Madrid,541,23269,Santiago Bernabéu,1456,,,,La Liga,Spain,Real Madrid,,,,,,,,,,,,https://www.realmadrid.com/es-ES/entradas,Buy tickets through Real Madrid's official ticket route.,https://www.realmadrid.com/es-ES/entradas,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,True,Also correct fixture 1570340 from venue 23238 to canonical Santiago Bernabéu 23269; target 19/19 Real Madrid league home fixtures at 23269.
548,Real Sociedad,548,23274,Reale Arena,1491,,,,La Liga,Spain,Real Sociedad,Topagunea / Anoeta explanade,"On selected matchdays, the Anoeta/Reale Arena explanade hosts Topagunea-style supporter activity before the game. Treat it as a matchday gathering point, not a permanent fan zone.","Reale Arena, Anoeta Pasalekua 1, Donostia-San Sebastián, Spain",CLUB_MATCHDAY_VENUE,HOME,CURRENT,NOT_APPLICABLE,MEDIUM,1,,OFFICIAL,https://www.realsociedad.eus/es/entradas,Buy tickets through Real Sociedad's official ticket route.,https://www.realsociedad.eus/es/entradas,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,False,
536,Sevilla FC,536,23265,Ramón Sánchez-Pizjuán,1494,,,,La Liga,Spain,Sevilla FC,,,,,,,,,,,,https://entradas.sevillafc.es/,Buy tickets through Sevilla FC's official ticket route.,https://entradas.sevillafc.es/,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,True,
532,Valencia CF,532,23263,Mestalla,1497,,,,La Liga,Spain,Valencia CF,,,,,,,,,,,,https://www.valenciacf.com/tickets,Buy tickets through Valencia CF's official ticket route.,https://www.valenciacf.com/tickets,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,True,2026/27 remains a Mestalla season; do not move Valencia to Nou Mestalla early.
533,Villarreal CF,533,23243,Estadio de la Cerámica,1498,,,,La Liga,Spain,Villarreal CF,Estadio de la Cerámica Fan Zone,Villarreal's stadium-side fan-zone environment is a recurring pre-match gathering point outside the Estadio de la Cerámica before home games.,"Estadio de la Cerámica, Calle Blasco Ibáñez 2, Villarreal, Spain",CLUB_MATCHDAY_VENUE,HOME,CURRENT,NOT_APPLICABLE,HIGH,1,,OFFICIAL,https://villarrealcf.es/es/venta-de-entradas/,Buy tickets through Villarreal CF's official ticket route.,https://villarrealcf.es/es/venta-de-entradas/,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,False,
10139,AD Ceuta FC,10139,23573,Alfonso Murube,3969,,,,Segunda,Spain,AD Ceuta FC,,,,,,,,,,,,https://adceutafc.compralaentrada.com/,Buy tickets through AD Ceuta FC's official ticket route.,https://adceutafc.compralaentrada.com/,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,True,
722,Albacete BP,722,23561,Carlos Belmonte,1458,,,,Segunda,Spain,Albacete BP,,,,,,,,,,,,https://albacetebalompie.compralaentrada.com/,Buy tickets through Albacete BP's official ticket route.,https://albacetebalompie.compralaentrada.com/,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,True,
9580,Burgos CF,9580,23569,El Plantío,6674,,,,Segunda,Spain,Burgos CF,El Plantío Fan Zone,"On selected matchdays, Burgos stages its fan zone in the Fondo Norte car-park area beside El Plantío. It is an event-day supporter space, not a permanent venue.","Fondo Norte, Estadio El Plantío, Calle del Dos de Mayo, Burgos, Spain",CLUB_MATCHDAY_VENUE,HOME,CURRENT,NOT_APPLICABLE,HIGH,1,,OFFICIAL,https://entradas.burgoscf.es/,Buy tickets through Burgos CF's official ticket route.,https://entradas.burgoscf.es/,tickets_entry,Tickets,official,current,high,"El Plantío has a luggage-storage point beside gate 12; if you leave the stadium, re-entry is not permitted.",https://www.burgoscf.es/noticias/informacion-de-servicio-burgoscfcultural-1,tickets_entry,Entry,official,READY_FOR_PUBLICATION,False,
724,Cádiz CF,724,23563,Nuevo Mirandilla,11915,,,,Segunda,Spain,Cádiz CF,Plaza Telegrafía Sin Hilos / La Previa,Plaza Telegrafía Sin Hilos is a recognised Cádiz pre-match gathering area used for La Previa activity. Head for the plaza beside the stadium district; the exact event setup can vary with the matchday.,"Plaza Telegrafía Sin Hilos, Cádiz, Spain",SUPPORTER_AREA,HOME,CURRENT,NOT_APPLICABLE,HIGH,1,,OFFICIAL,https://entradas.cadizcf.com/cadizcf/events,Buy tickets through Cádiz CF's official ticket route.,https://entradas.cadizcf.com/cadizcf/events,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,False,
5254,CD Castellón,5254,23566,Castalia,3968,,,,Segunda,Spain,CD Castellón,,,,,,,,,,,,https://entradas.cdcastellon.com/,Buy tickets through CD Castellón's official ticket route.,https://entradas.cdcastellon.com/,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,True,
9692,CD Eldense,9692,23572,Nuevo Pepico Amat,6783,,,,Segunda,Spain,CD Eldense,,,,,,,,,,,,https://cdeldense.compralaentrada.com/,Buy tickets through CD Eldense's official ticket route.,https://cdeldense.compralaentrada.com/,tickets_entry,Tickets,official,current,high,Nuevo Pepico Amat has no luggage storage and normally does not permit re-entry once you've left the stadium.,https://www.cdeldense.es/,tickets_entry,Entry,official,READY_FOR_PUBLICATION,True,
537,CD Leganés,537,23279,Butarque,1464,,,,Segunda,Spain,CD Leganés,Butarque Fan Zone,"On selected matchdays, Leganés stages fan-zone activity outside Butarque. Use the stadium exterior as the destination and follow current event signage because the surrounding setup can change with redevelopment.","Estadio Municipal de Butarque, Calle Arquitectura, Leganés, Spain",CLUB_MATCHDAY_VENUE,HOME,CURRENT,NOT_APPLICABLE,MEDIUM,1,,OFFICIAL,https://www.cdleganes.com/entradas,Buy tickets through CD Leganés's official ticket route.,https://www.cdleganes.com/entradas,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,False,
719,CD Tenerife,719,23559,Heliodoro Rodríguez López,22053,,,,Segunda,Spain,CD Tenerife,Heliodoro pre-match streets,The streets and bars immediately around the Heliodoro form the regular pre-match gathering area for Tenerife supporters. This is a neighbourhood-style area rather than a single designated supporter pub.,"Plaza de la República Dominicana, Santa Cruz de Tenerife, Spain",SUPPORTER_AREA,HOME,CURRENT,NOT_APPLICABLE,MEDIUM,1,,INDEPENDENT,https://www.clubdeportivotenerife.es/ticketing,Buy tickets through CD Tenerife's official ticket route.,https://www.clubdeportivotenerife.es/ticketing,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,False,
9593,CE Sabadell,9593,23571,Nova Creu Alta,6686,,,,Segunda,Spain,CE Sabadell,,,,,,,,,,,,https://www.cesabadellfc.com/entrades/,Buy tickets through CE Sabadell's official ticket route.,https://www.cesabadellfc.com/entrades/,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,True,
9571,Celta Fortuna,9571,23568,Campo de Fútbol Municipal de Barreiro,6665,,,,Segunda,Spain,Celta Fortuna,,,,,,,,,,,,https://rccelta.es/entradas/,Buy tickets through Celta Fortuna's official ticket route.,https://rccelta.es/entradas/,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,True,Celta Fortuna CURRENT/HOME is Barreiro; retain the single Balaídos fixture as a fixture-level exception; do not collapse into senior Celta.
713,Córdoba CF,713,23556,Nuevo Arcángel,1469,,,,Segunda,Spain,Córdoba CF,,,,,,,,,,,,https://entradas.cordobacf.com/,Buy tickets through Córdoba CF's official ticket route.,https://entradas.cordobacf.com/,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,True,
8157,FC Andorra,8157,,Estadi de la FAF / Estadio de Encamp,,,,,Segunda,Spain,FC Andorra,,,,,,,,,,,,https://tickets.oneboxtds.com/fcandorra/events/56696,Buy tickets through FC Andorra's official ticket route.,https://tickets.oneboxtds.com/fcandorra/events/56696,tickets_entry,Tickets,official,current,high,"Even children aged 0–6 need a free match ticket. Tickets can be shown on a phone or printed, and gates normally open one hour before kickoff.",https://www.fcandorra.com/es/matchday,tickets_entry,Entry,official,TECHNICAL_PRECONDITION / NEW_CANONICAL_REQUIRED,True,"Create a distinct canonical Estadi de la FAF / Estadio de Encamp at Carretera de Vila 23–25, AD200 Encamp. No provider venue ID currently; do not reuse 2618 and do not fabricate coordinates. Set CURRENT/HOME to the new venue and relink exactly the 21 identified Segunda home fixtures currently carrying Estadi de la FAF/Encamp text; leave 5 unspecified home fixtures untouched. Keep Estadi Nacional 23567/api_football:2618 intact."
547,Girona FC,547,23555,Montilivi,1478,,,,Segunda,Spain,Girona FC,La Prèvia / Gol Nord Fan Zone,"Girona's La Prèvia activity is staged by the Gol Nord side of Montilivi, creating a recurring supporter meeting point before home matches.","Gol Nord, Estadi Municipal de Montilivi, Avinguda de Montilivi 141, Girona, Spain",CLUB_MATCHDAY_VENUE,HOME,CURRENT,NOT_APPLICABLE,HIGH,1,,OFFICIAL,https://www.gironafc.cat/es/entrades,Buy tickets through Girona FC's official ticket route.,https://www.gironafc.cat/es/entrades,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,False,
715,Granada CF,715,23557,Nuevo Los Cármenes,1479,,,,Segunda,Spain,Granada CF,Granada Fan Zone,"On selected matchdays, Granada stages a fan zone on the explanade outside the official shop, around the Calle Pintor Manuel Maldonado and Avenida Salvador Allende corner beside Los Cármenes.","Calle Pintor Manuel Maldonado & Avenida Salvador Allende, Granada, Spain",CLUB_MATCHDAY_VENUE,HOME,CURRENT,NOT_APPLICABLE,HIGH,1,,OFFICIAL,https://www.granadacf.es/venta-de-entradas,Buy tickets through Granada CF's official ticket route.,https://www.granadacf.es/venta-de-entradas,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,False,
9585,Real Sociedad B,9585,23570,Instalaciones de Zubieta,20313,,,,Segunda,Spain,Real Sociedad B,,,,,,,,,,,,https://www.realsociedad.eus/es/entradas,Buy tickets through Real Sociedad B's official ticket route.,https://www.realsociedad.eus/es/entradas,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,True,Real Sociedad B remains distinct from senior Real Sociedad; CURRENT/HOME is Zubieta.
798,RCD Mallorca,798,23565,Son Moix,19940,,,,Segunda,Spain,RCD Mallorca,Son Moix Fan Zone,"On selected matchdays, Mallorca's fan-zone and Sports Bar activity creates a pre-match meeting point at the Son Moix stadium complex. Check the matchday setup once you arrive.","Estadi Mallorca Son Moix, Camí dels Reis, Palma, Spain",CLUB_MATCHDAY_VENUE,HOME,CURRENT,NOT_APPLICABLE,MEDIUM,1,,OFFICIAL,https://www.rcdmallorca.es/entradas,Buy tickets through RCD Mallorca's official ticket route.,https://www.rcdmallorca.es/entradas,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,False,
718,Real Oviedo,718,23558,Nuevo Carlos Tartiere,1490,,,,Segunda,Spain,Real Oviedo,,,,,,,,,,,,https://www.realoviedo.es/entradas,Buy tickets through Real Oviedo's official ticket route.,https://www.realoviedo.es/entradas,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,True,
731,Real Sporting,731,23564,El Molinón,1495,,,,Segunda,Spain,Real Sporting,,,,,,,,,,,,https://tickets.realsporting.com/,Buy tickets through Real Sporting's official ticket route.,https://tickets.realsporting.com/,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,True,
720,Real Valladolid CF,720,23560,José Zorrilla,1492,,,,Segunda,Spain,Real Valladolid CF,Pucela Fan Zone,"On selected matchdays, Valladolid's Pucela Fan Zone operates around the José Zorrilla stadium and training-anexos area. Use the Anexos as the practical arrival point and follow matchday signage.","Anexos Estadio José Zorrilla, Avenida del Mundial 82, Valladolid, Spain",CLUB_MATCHDAY_VENUE,HOME,CURRENT,NOT_APPLICABLE,MEDIUM,1,,OFFICIAL,https://www.realvalladolid.es/entradas,Buy tickets through Real Valladolid CF's official ticket route.,https://www.realvalladolid.es/entradas,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,False,
545,SD Eibar,545,23554,Ipurua,1472,,,,Segunda,Spain,SD Eibar,Anexo de Ipurua Fan Zone,"On selected matchdays, Eibar stages fan-zone activity at the Anexo de Ipurua beside the stadium. It is an event-day gathering area rather than a permanently operating venue.","Anexo de Ipurua, Ipurua Kalea, Eibar, Spain",CLUB_MATCHDAY_VENUE,HOME,CURRENT,NOT_APPLICABLE,HIGH,1,,OFFICIAL,https://www.sdeibar.com/entradas,Buy tickets through SD Eibar's official ticket route.,https://www.sdeibar.com/entradas,tickets_entry,Tickets,official,current,high,"Eibar's digital season pass can be added to a phone wallet, giving supporters a practical mobile option for stadium entry.",https://www.sdeibar.com/,tickets_entry,Entry,official,READY_FOR_PUBLICATION,False,
723,UD Almería,723,23562,Power Horse Stadium,19216,,,,Segunda,Spain,UD Almería,Fondo Norte Fan Zone,UD Almería's recurring pre-match fan-zone activity is staged beside Fondo Norte at the stadium. Head to the north-stand side of the ground for the supporter gathering area.,"UD Almería Stadium, Calle Alcalde Santiago Martínez Cabrejas 5, Almería, Spain",CLUB_MATCHDAY_VENUE,HOME,CURRENT,NOT_APPLICABLE,HIGH,1,,OFFICIAL,https://www.udalmeriasad.com/entradas,Buy tickets through UD Almería's official ticket route.,https://www.udalmeriasad.com/entradas,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,False,
534,UD Las Palmas,534,23553,Estadio de Gran Canaria,1481,,,,Segunda,Spain,UD Las Palmas,,,,,,,,,,,,https://www.udlaspalmas.es/entradas,Buy tickets through UD Las Palmas's official ticket route.,https://www.udlaspalmas.es/entradas,tickets_entry,Tickets,official,current,high,,,,,,READY_FOR_PUBLICATION,True,
